longitude,latitude,label
121.47,22.99,0
121.5,22.99,0
121.53,22.99,0
121.56,22.99,0
121.59,22.99,0
121.62,22.99,0
121.65,22.99,0
121.68,22.99,0
121.71,22.99,0
121.74,22.99,0
121.77,22.99,0
121.8,22.99,0
121.83,22.99,0
121.86,22.99,0
121.89,22.99,0
121.92,22.99,0
121.95,22.99,0
121.98,22.99,0
120.0,23.02,0
120.03,23.02,0
120.06,23.02,0
120.09,23.02,0
120.12,23.02,1
120.15,23.02,1
120.18,23.02,1
120.21,23.02,1
120.24,23.02,1
120.27,23.02,1
120.3,23.02,1
120.33,23.02,1
120.36,23.02,1
120.39,23.02,1
120.42,23.02,1
120.45,23.02,1
120.48,23.02,1
120.51,23.02,1
120.54,23.02,1
120.57,23.02,1
120.6,23.02,1
120.63,23.02,1
120.66,23.02,1
120.69,23.02,1
120.72,23.02,1
120.75,23.02,1
120.78,23.02,1
120.81,23.02,1
120.84,23.02,1
120.87,23.02,1
120.9,23.02,1
120.93,23.02,1
120.96,23.02,1
120.99,23.02,1
121.02,23.02,1
121.05,23.02,1
121.08,23.02,1
121.11,23.02,1
121.14,23.02,1
121.17,23.02,1
121.2,23.02,1
121.23,23.02,1
121.26,23.02,1
121.29,23.02,1
121.32,23.02,1
121.35,23.02,0
121.38,23.02,0
121.41,23.02,0
121.44,23.02,0
121.47,23.02,0
121.5,23.02,0
121.53,23.02,0
121.56,23.02,0
121.59,23.02,0
121.62,23.02,0
121.65,23.02,0
121.68,23.02,0
121.71,23.02,0
121.74,23.02,0
121.77,23.02,0
121.8,23.02,0
121.83,23.02,0
121.86,23.02,0
121.89,23.02,0
121.92,23.02,0
121.95,23.02,0
121.98,23.02,0
120.0,23.049999999999997,0
120.03,23.049999999999997,0
120.06,23.049999999999997,1
120.09,23.049999999999997,1
120.12,23.049999999999997,1
120.15,23.049999999999997,1
120.18,23.049999999999997,1
120.21,23.049999999999997,1
120.24,23.049999999999997,1
120.27,23.049999999999997,1
120.3,23.049999999999997,1
120.33,23.049999999999997,1
120.36,23.049999999999997,1
120.39,23.049999999999997,1
120.42,23.049999999999997,1
120.45,23.049999999999997,1
120.48,23.049999999999997,1
120.51,23.049999999999997,1
120.54,23.049999999999997,1
120.57,23.049999999999997,1
120.6,23.049999999999997,1
120.63,23.049999999999997,1
120.66,23.049999999999997,1
120.69,23.049999999999997,1
120.72,23.049999999999997,1
120.75,23.049999999999997,1
120.78,23.049999999999997,1
120.81,23.049999999999997,1
120.84,23.049999999999997,1
120.87,23.049999999999997,1
120.9,23.049999999999997,1
120.93,23.049999999999997,1
120.96,23.049999999999997,1
120.99,23.049999999999997,1
121.02,23.049999999999997,1
121.05,23.049999999999997,1
121.08,23.049999999999997,1
121.11,23.049999999999997,1
121.14,23.049999999999997,1
121.17,23.049999999999997,1
121.2,23.049999999999997,1
121.23,23.049999999999997,1
121.26,23.049999999999997,1
121.29,23.049999999999997,1
121.32,23.049999999999997,1
121.35,23.049999999999997,0
121.38,23.049999999999997,0
121.41,23.049999999999997,0
121.44,23.049999999999997,0
121.47,23.049999999999997,0
121.5,23.049999999999997,0
121.53,23.049999999999997,0
121.56,23.049999999999997,0
121.59,23.049999999999997,0
121.62,23.049999999999997,0
121.65,23.049999999999997,0
121.68,23.049999999999997,0
121.71,23.049999999999997,0
121.74,23.049999999999997,0
121.77,23.049999999999997,0
121.8,23.049999999999997,0
121.83,23.049999999999997,0
121.86,23.049999999999997,0
121.89,23.049999999999997,0
121.92,23.049999999999997,0
121.95,23.049999999999997,0
121.98,23.049999999999997,0
120.0,23.08,0
120.03,23.08,1
120.06,23.08,1
120.09,23.08,1
120.12,23.08,1
120.15,23.08,1
120.18,23.08,1
120.21,23.08,1
120.24,23.08,1
120.27,23.08,1
120.3,23.08,1
120.33,23.08,1
120.36,23.08,1
120.39,23.08,1
120.42,23.08,1
120.45,23.08,1
120.48,23.08,1
120.51,23.08,1
120.54,23.08,1
120.57,23.08,1
120.6,23.08,1
120.63,23.08,1
120.66,23.08,1
120.69,23.08,1
120.72,23.08,1
120.75,23.08,1
120.78,23.08,1
120.81,23.08,1
120.84,23.08,1
120.87,23.08,1
120.9,23.08,1
120.93,23.08,1
120.96,23.08,1
120.99,23.08,1
121.02,23.08,1
121.05,23.08,1
121.08,23.08,1
121.11,23.08,1
121.14,23.08,1
121.17,23.08,1
121.2,23.08,1
121.23,23.08,1
121.26,23.08,1
121.29,23.08,1
121.32,23.08,1
121.35,23.08,1
121.38,23.08,0
121.41,23.08,0
121.44,23.08,0
121.47,23.08,0
121.5,23.08,0
121.53,23.08,0
121.56,23.08,0
121.59,23.08,0
121.62,23.08,0
121.65,23.08,0
121.68,23.08,0
121.71,23.08,0
121.74,23.08,0
121.77,23.08,0
121.8,23.08,0
121.83,23.08,0
121.86,23.08,0
121.89,23.08,0
121.92,23.08,0
121.95,23.08,0
121.98,23.08,0
120.0,23.11,0
120.03,23.11,0
120.06,23.11,1
120.09,23.11,0
120.12,23.11,1
120.15,23.11,1
120.18,23.11,1
120.21,23.11,1
120.24,23.11,1
120.27,23.11,1
120.3,23.11,1
120.33,23.11,1
120.36,23.11,1
120.39,23.11,1
120.42,23.11,1
120.45,23.11,1
120.48,23.11,1
120.51,23.11,1
120.54,23.11,1
120.57,23.11,1
120.6,23.11,1
120.63,23.11,1
120.66,23.11,1
120.69,23.11,1
120.72,23.11,1
120.75,23.11,1
120.78,23.11,1
120.81,23.11,1
120.84,23.11,1
120.87,23.11,1
120.9,23.11,1
120.93,23.11,1
120.96,23.11,1
120.99,23.11,1
121.02,23.11,1
121.05,23.11,1
121.08,23.11,1
121.11,23.11,1
121.14,23.11,1
121.17,23.11,1
121.2,23.11,1
121.23,23.11,1
121.26,23.11,1
121.29,23.11,1
121.32,23.11,1
121.35,23.11,1
121.38,23.11,1
121.41,23.11,0
121.44,23.11,0
121.47,23.11,0
121.5,23.11,0
121.53,23.11,0
121.56,23.11,0
121.59,23.11,0
121.62,23.11,0
121.65,23.11,0
121.68,23.11,0
121.71,23.11,0
121.74,23.11,0
121.77,23.11,0
121.8,23.11,0
121.83,23.11,0
121.86,23.11,0
121.89,23.11,0
121.92,23.11,0
121.95,23.11,0
121.98,23.11,0
120.0,23.14,0
120.03,23.14,0
120.06,23.14,0
120.09,23.14,0
120.12,23.14,1
120.15,23.14,1
120.18,23.14,1
120.21,23.14,1
120.24,23.14,1
120.27,23.14,1
120.3,23.14,1
120.33,23.14,1
120.36,23.14,1
120.39,23.14,1
120.42,23.14,1
120.45,23.14,1
120.48,23.14,1
120.51,23.14,1
120.54,23.14,1
120.57,23.14,1
120.6,23.14,1
120.63,23.14,1
120.66,23.14,1
120.69,23.14,1
120.72,23.14,1
120.75,23.14,1
120.78,23.14,1
120.81,23.14,1
120.84,23.14,1
120.87,23.14,1
120.9,23.14,1
120.93,23.14,1
120.96,23.14,1
120.99,23.14,1
121.02,23.14,1
121.05,23.14,1
121.08,23.14,1
121.11,23.14,1
121.14,23.14,1
121.17,23.14,1
121.2,23.14,1
121.23,23.14,1
121.26,23.14,1
121.29,23.14,1
121.32,23.14,1
121.35,23.14,1
121.38,23.14,1
121.41,23.14,0
121.44,23.14,0
121.47,23.14,0
121.5,23.14,0
121.53,23.14,0
121.56,23.14,0
121.59,23.14,0
121.62,23.14,0
121.65,23.14,0
121.68,23.14,0
121.71,23.14,0
121.74,23.14,0
121.77,23.14,0
121.8,23.14,0
121.83,23.14,0
121.86,23.14,0
121.89,23.14,0
121.92,23.14,0
121.95,23.14,0
121.98,23.14,0
120.0,23.169999999999998,0
120.03,23.169999999999998,0
120.06,23.169999999999998,0
120.09,23.169999999999998,1
120.12,23.169999999999998,1
120.15,23.169999999999998,1
120.18,23.169999999999998,1
120.21,23.169999999999998,1
120.24,23.169999999999998,1
120.27,23.169999999999998,1
120.3,23.169999999999998,1
120.33,23.169999999999998,1
120.36,23.169999999999998,1
120.39,23.169999999999998,1
120.42,23.169999999999998,1
120.45,23.169999999999998,1
120.48,23.169999999999998,1
120.51,23.169999999999998,1
120.54,23.169999999999998,1
120.57,23.169999999999998,1
120.6,23.169999999999998,1
120.63,23.169999999999998,1
120.66,23.169999999999998,1
120.69,23.169999999999998,1
120.72,23.169999999999998,1
120.75,23.169999999999998,1
120.78,23.169999999999998,1
120.81,23.169999999999998,1
120.84,23.169999999999998,1
120.87,23.169999999999998,1
120.9,23.169999999999998,1
120.93,23.169999999999998,1
120.96,23.169999999999998,1
120.99,23.169999999999998,1
121.02,23.169999999999998,1
121.05,23.169999999999998,1
121.08,23.169999999999998,1
121.11,23.169999999999998,1
121.14,23.169999999999998,1
121.17,23.169999999999998,1
121.2,23.169999999999998,1
121.23,23.169999999999998,1
121.26,23.169999999999998,1
121.29,23.169999999999998,1
121.32,23.169999999999998,1
121.35,23.169999999999998,1
121.38,23.169999999999998,1
121.41,23.169999999999998,0
121.44,23.169999999999998,0
121.47,23.169999999999998,0
121.5,23.169999999999998,0
121.53,23.169999999999998,0
121.56,23.169999999999998,0
121.59,23.169999999999998,0
121.62,23.169999999999998,0
121.65,23.169999999999998,0
121.68,23.169999999999998,0
121.71,23.169999999999998,0
121.74,23.169999999999998,0
121.77,23.169999999999998,0
121.8,23.169999999999998,0
121.83,23.169999999999998,0
121.86,23.169999999999998,0
121.89,23.169999999999998,0
121.92,23.169999999999998,0
121.95,23.169999999999998,0
121.98,23.169999999999998,0
120.0,23.2,0
120.03,23.2,0
120.06,23.2,0
120.09,23.2,1
120.12,23.2,1
120.15,23.2,1
120.18,23.2,1
120.21,23.2,1
120.24,23.2,1
120.27,23.2,1
120.3,23.2,1
120.33,23.2,1
120.36,23.2,1
120.39,23.2,1
120.42,23.2,1
120.45,23.2,1
120.48,23.2,1
120.51,23.2,1
120.54,23.2,1
120.57,23.2,1
120.6,23.2,1
120.63,23.2,1
120.66,23.2,1
120.69,23.2,1
120.72,23.2,1
120.75,23.2,1
120.78,23.2,1
120.81,23.2,1
120.84,23.2,1
120.87,23.2,1
120.9,23.2,1
120.93,23.2,1
120.96,23.2,1
120.99,23.2,1
121.02,23.2,1
121.05,23.2,1
121.08,23.2,1
121.11,23.2,1
121.14,23.2,1
121.17,23.2,1
121.2,23.2,1
121.23,23.2,1
121.26,23.2,1
121.29,23.2,1
121.32,23.2,1
121.35,23.2,1
121.38,23.2,1
121.41,23.2,0
121.44,23.2,0
121.47,23.2,0
121.5,23.2,0
121.53,23.2,0
121.56,23.2,0
121.59,23.2,0
121.62,23.2,0
121.65,23.2,0
121.68,23.2,0
121.71,23.2,0
121.74,23.2,0
121.77,23.2,0
121.8,23.2,0
121.83,23.2,0
121.86,23.2,0
121.89,23.2,0
121.92,23.2,0
121.95,23.2,0
121.98,23.2,0
120.0,23.23,0
120.03,23.23,0
120.06,23.23,0
120.09,23.23,0
120.12,23.23,1
120.15,23.23,1
120.18,23.23,1
120.21,23.23,1
120.24,23.23,1
120.27,23.23,1
120.3,23.23,1
120.33,23.23,1
120.36,23.23,1
120.39,23.23,1
120.42,23.23,1
120.45,23.23,1
120.48,23.23,1
120.51,23.23,1
120.54,23.23,1
120.57,23.23,1
120.6,23.23,1
120.63,23.23,1
120.66,23.23,1
120.69,23.23,1
120.72,23.23,1
120.75,23.23,1
120.78,23.23,1
120.81,23.23,1
120.84,23.23,1
120.87,23.23,1
120.9,23.23,1
120.93,23.23,1
120.96,23.23,1
120.99,23.23,1
121.02,23.23,1
121.05,23.23,1
121.08,23.23,1
121.11,23.23,1
121.14,23.23,1
121.17,23.23,1
121.2,23.23,1
121.23,23.23,1
121.26,23.23,1
121.29,23.23,1
121.32,23.23,1
121.35,23.23,1
121.38,23.23,1
121.41,23.23,1
121.44,23.23,0
121.47,23.23,0
121.5,23.23,0
121.53,23.23,0
121.56,23.23,0
121.59,23.23,0
121.62,23.23,0
121.65,23.23,0
121.68,23.23,0
121.71,23.23,0
121.74,23.23,0
121.77,23.23,0
121.8,23.23,0
121.83,23.23,0
121.86,23.23,0
121.89,23.23,0
121.92,23.23,0
121.95,23.23,0
121.98,23.23,0
120.0,23.259999999999998,0
120.03,23.259999999999998,0
120.06,23.259999999999998,0
120.09,23.259999999999998,0
120.12,23.259999999999998,1
120.15,23.259999999999998,1
120.18,23.259999999999998,1
120.21,23.259999999999998,1
120.24,23.259999999999998,1
120.27,23.259999999999998,1
120.3,23.259999999999998,1
120.33,23.259999999999998,1
120.36,23.259999999999998,1
120.39,23.259999999999998,1
120.42,23.259999999999998,1
120.45,23.259999999999998,1
120.48,23.259999999999998,1
120.51,23.259999999999998,1
120.54,23.259999999999998,1
120.57,23.259999999999998,1
120.6,23.259999999999998,1
120.63,23.259999999999998,1
120.66,23.259999999999998,1
120.69,23.259999999999998,1
120.72,23.259999999999998,1
120.75,23.259999999999998,1
120.78,23.259999999999998,1
120.81,23.259999999999998,1
120.84,23.259999999999998,1
120.87,23.259999999999998,1
120.9,23.259999999999998,1
120.93,23.259999999999998,1
120.96,23.259999999999998,1
120.99,23.259999999999998,1
121.02,23.259999999999998,1
121.05,23.259999999999998,1
121.08,23.259999999999998,1
121.11,23.259999999999998,1
121.14,23.259999999999998,1
121.17,23.259999999999998,1
121.2,23.259999999999998,1
121.23,23.259999999999998,1
121.26,23.259999999999998,1
121.29,23.259999999999998,1
121.32,23.259999999999998,1
121.35,23.259999999999998,1
121.38,23.259999999999998,1
121.41,23.259999999999998,1
121.44,23.259999999999998,0
121.47,23.259999999999998,0
121.5,23.259999999999998,0
121.53,23.259999999999998,0
121.56,23.259999999999998,0
121.59,23.259999999999998,0
121.62,23.259999999999998,0
121.65,23.259999999999998,0
121.68,23.259999999999998,0
121.71,23.259999999999998,0
121.74,23.259999999999998,0
121.77,23.259999999999998,0
121.8,23.259999999999998,0
121.83,23.259999999999998,0
121.86,23.259999999999998,0
121.89,23.259999999999998,0
121.92,23.259999999999998,0
121.95,23.259999999999998,0
121.98,23.259999999999998,0
120.0,23.29,0
120.03,23.29,0
120.06,23.29,0
120.09,23.29,0
120.12,23.29,1
120.15,23.29,1
120.18,23.29,1
120.21,23.29,1
120.24,23.29,1
120.27,23.29,1
120.3,23.29,1
120.33,23.29,1
120.36,23.29,1
120.39,23.29,1
120.42,23.29,1
120.45,23.29,1
120.48,23.29,1
120.51,23.29,1
120.54,23.29,1
120.57,23.29,1
120.6,23.29,1
120.63,23.29,1
120.66,23.29,1
120.69,23.29,1
120.72,23.29,1
120.75,23.29,1
120.78,23.29,1
120.81,23.29,1
120.84,23.29,1
120.87,23.29,1
120.9,23.29,1
120.93,23.29,1
120.96,23.29,1
120.99,23.29,1
121.02,23.29,1
121.05,23.29,1
121.08,23.29,1
121.11,23.29,1
121.14,23.29,1
121.17,23.29,1
121.2,23.29,1
121.23,23.29,1
121.26,23.29,1
121.29,23.29,1
121.32,23.29,1
121.35,23.29,1
121.38,23.29,1
121.41,23.29,1
121.44,23.29,0
121.47,23.29,0
121.5,23.29,0
121.53,23.29,0
121.56,23.29,0
121.59,23.29,0
121.62,23.29,0
121.65,23.29,0
121.68,23.29,0
121.71,23.29,0
121.74,23.29,0
121.77,23.29,0
121.8,23.29,0
121.83,23.29,0
121.86,23.29,0
121.89,23.29,0
121.92,23.29,0
121.95,23.29,0
121.98,23.29,0
120.0,23.32,0
120.03,23.32,0
120.06,23.32,0
120.09,23.32,0
120.12,23.32,1
120.15,23.32,1
120.18,23.32,1
120.21,23.32,1
120.24,23.32,1
120.27,23.32,1
120.3,23.32,1
120.33,23.32,1
120.36,23.32,1
120.39,23.32,1
120.42,23.32,1
120.45,23.32,1
120.48,23.32,1
120.51,23.32,1
120.54,23.32,1
120.57,23.32,1
120.6,23.32,1
120.63,23.32,1
120.66,23.32,1
120.69,23.32,1
120.72,23.32,1
120.75,23.32,1
120.78,23.32,1
120.81,23.32,1
120.84,23.32,1
120.87,23.32,1
120.9,23.32,1
120.93,23.32,1
120.96,23.32,1
120.99,23.32,1
121.02,23.32,1
121.05,23.32,1
121.08,23.32,1
121.11,23.32,1
121.14,23.32,1
121.17,23.32,1
121.2,23.32,1
121.23,23.32,1
121.26,23.32,1
121.29,23.32,1
121.32,23.32,1
121.35,23.32,1
121.38,23.32,1
121.41,23.32,1
121.44,23.32,1
121.47,23.32,0
121.5,23.32,0
121.53,23.32,0
121.56,23.32,0
121.59,23.32,0
121.62,23.32,0
121.65,23.32,0
121.68,23.32,0
121.71,23.32,0
121.74,23.32,0
121.77,23.32,0
121.8,23.32,0
121.83,23.32,0
121.86,23.32,0
121.89,23.32,0
121.92,23.32,0
121.95,23.32,0
121.98,23.32,0
120.0,23.349999999999998,0
120.03,23.349999999999998,0
120.06,23.349999999999998,0
120.09,23.349999999999998,0
120.12,23.349999999999998,1
120.15,23.349999999999998,0
120.18,23.349999999999998,1
120.21,23.349999999999998,1
120.24,23.349999999999998,1
120.27,23.349999999999998,1
120.3,23.349999999999998,1
120.33,23.349999999999998,1
120.36,23.349999999999998,1
120.39,23.349999999999998,1
120.42,23.349999999999998,1
120.45,23.349999999999998,1
120.48,23.349999999999998,1
120.51,23.349999999999998,1
120.54,23.349999999999998,1
120.57,23.349999999999998,1
120.6,23.349999999999998,1
120.63,23.349999999999998,1
120.66,23.349999999999998,1
120.69,23.349999999999998,1
120.72,23.349999999999998,1
120.75,23.349999999999998,1
120.78,23.349999999999998,1
120.81,23.349999999999998,1
120.84,23.349999999999998,1
120.87,23.349999999999998,1
120.9,23.349999999999998,1
120.93,23.349999999999998,1
120.96,23.349999999999998,1
120.99,23.349999999999998,1
121.02,23.349999999999998,1
121.05,23.349999999999998,1
121.08,23.349999999999998,1
121.11,23.349999999999998,1
121.14,23.349999999999998,1
121.17,23.349999999999998,1
121.2,23.349999999999998,1
121.23,23.349999999999998,1
121.26,23.349999999999998,1
121.29,23.349999999999998,1
121.32,23.349999999999998,1
121.35,23.349999999999998,1
121.38,23.349999999999998,1
121.41,23.349999999999998,1
121.44,23.349999999999998,1
121.47,23.349999999999998,0
121.5,23.349999999999998,0
121.53,23.349999999999998,0
121.56,23.349999999999998,0
121.59,23.349999999999998,0
121.62,23.349999999999998,0
121.65,23.349999999999998,0
121.68,23.349999999999998,0
121.71,23.349999999999998,0
121.74,23.349999999999998,0
121.77,23.349999999999998,0
121.8,23.349999999999998,0
121.83,23.349999999999998,0
121.86,23.349999999999998,0
121.89,23.349999999999998,0
121.92,23.349999999999998,0
121.95,23.349999999999998,0
121.98,23.349999999999998,0
120.0,23.38,0
120.03,23.38,0
120.06,23.38,0
120.09,23.38,0
120.12,23.38,0
120.15,23.38,0
120.18,23.38,1
120.21,23.38,1
120.24,23.38,1
120.27,23.38,1
120.3,23.38,1
120.33,23.38,1
120.36,23.38,1
120.39,23.38,1
120.42,23.38,1
120.45,23.38,1
120.48,23.38,1
120.51,23.38,1
120.54,23.38,1
120.57,23.38,1
120.6,23.38,1
120.63,23.38,1
120.66,23.38,1
120.69,23.38,1
120.72,23.38,1
120.75,23.38,1
120.78,23.38,1
120.81,23.38,1
120.84,23.38,1
120.87,23.38,1
120.9,23.38,1
120.93,23.38,1
120.96,23.38,1
120.99,23.38,1
121.02,23.38,1
121.05,23.38,1
121.08,23.38,1
121.11,23.38,1
121.14,23.38,1
121.17,23.38,1
121.2,23.38,1
121.23,23.38,1
121.26,23.38,1
121.29,23.38,1
121.32,23.38,1
121.35,23.38,1
121.38,23.38,1
121.41,23.38,1
121.44,23.38,1
121.47,23.38,1
121.5,23.38,0
121.53,23.38,0
121.56,23.38,0
121.59,23.38,0
121.62,23.38,0
121.65,23.38,0
121.68,23.38,0
121.71,23.38,0
121.74,23.38,0
121.77,23.38,0
121.8,23.38,0
121.83,23.38,0
121.86,23.38,0
121.89,23.38,0
121.92,23.38,0
121.95,23.38,0
121.98,23.38,0
120.0,23.41,0
120.03,23.41,0
120.06,23.41,0
120.09,23.41,0
120.12,23.41,0
120.15,23.41,0
120.18,23.41,1
120.21,23.41,1
120.24,23.41,1
120.27,23.41,1
120.3,23.41,1
120.33,23.41,1
120.36,23.41,1
120.39,23.41,1
120.42,23.41,1
120.45,23.41,1
120.48,23.41,1
120.51,23.41,1
120.54,23.41,1
120.57,23.41,1
120.6,23.41,1
120.63,23.41,1
120.66,23.41,1
120.69,23.41,1
120.72,23.41,1
120.75,23.41,1
120.78,23.41,1
120.81,23.41,1
120.84,23.41,1
120.87,23.41,1
120.9,23.41,1
120.93,23.41,1
120.96,23.41,1
120.99,23.41,1
121.02,23.41,1
121.05,23.41,1
121.08,23.41,1
121.11,23.41,1
121.14,23.41,1
121.17,23.41,1
121.2,23.41,1
121.23,23.41,1
121.26,23.41,1
121.29,23.41,1
121.32,23.41,1
121.35,23.41,1
121.38,23.41,1
121.41,23.41,1
121.44,23.41,1
121.47,23.41,1
121.5,23.41,0
121.53,23.41,0
121.56,23.41,0
121.59,23.41,0
121.62,23.41,0
121.65,23.41,0
121.68,23.41,0
121.71,23.41,0
121.74,23.41,0
121.77,23.41,0
121.8,23.41,0
121.83,23.41,0
121.86,23.41,0
121.89,23.41,0
121.92,23.41,0
121.95,23.41,0
121.98,23.41,0
120.0,23.439999999999998,0
120.03,23.439999999999998,0
120.06,23.439999999999998,0
120.09,23.439999999999998,0
120.12,23.439999999999998,0
120.15,23.439999999999998,1
120.18,23.439999999999998,1
120.21,23.439999999999998,1
120.24,23.439999999999998,1
120.27,23.439999999999998,1
120.3,23.439999999999998,1
120.33,23.439999999999998,1
120.36,23.439999999999998,1
120.39,23.439999999999998,1
120.42,23.439999999999998,1
120.45,23.439999999999998,1
120.48,23.439999999999998,1
120.51,23.439999999999998,1
120.54,23.439999999999998,1
120.57,23.439999999999998,1
120.6,23.439999999999998,1
120.63,23.439999999999998,1
120.66,23.439999999999998,1
120.69,23.439999999999998,1
120.72,23.439999999999998,1
120.75,23.439999999999998,1
120.78,23.439999999999998,1
120.81,23.439999999999998,1
120.84,23.439999999999998,1
120.87,23.439999999999998,1
120.9,23.439999999999998,1
120.93,23.439999999999998,1
120.96,23.439999999999998,1
120.99,23.439999999999998,1
121.02,23.439999999999998,1
121.05,23.439999999999998,1
121.08,23.439999999999998,1
121.11,23.439999999999998,1
121.14,23.439999999999998,1
121.17,23.439999999999998,1
121.2,23.439999999999998,1
121.23,23.439999999999998,1
121.26,23.439999999999998,1
121.29,23.439999999999998,1
121.32,23.439999999999998,1
121.35,23.439999999999998,1
121.38,23.439999999999998,1
121.41,23.439999999999998,1
121.44,23.439999999999998,1
121.47,23.439999999999998,1
121.5,23.439999999999998,0
121.53,23.439999999999998,0
121.56,23.439999999999998,0
121.59,23.439999999999998,0
121.62,23.439999999999998,0
121.65,23.439999999999998,0
121.68,23.439999999999998,0
121.71,23.439999999999998,0
121.74,23.439999999999998,0
121.77,23.439999999999998,0
121.8,23.439999999999998,0
121.83,23.439999999999998,0
121.86,23.439999999999998,0
121.89,23.439999999999998,0
121.92,23.439999999999998,0
121.95,23.439999999999998,0
121.98,23.439999999999998,0
120.0,23.47,0
120.03,23.47,0
120.06,23.47,0
120.09,23.47,0
120.12,23.47,0
120.15,23.47,1
120.18,23.47,1
120.21,23.47,1
120.24,23.47,1
120.27,23.47,1
120.3,23.47,1
120.33,23.47,1
120.36,23.47,1
120.39,23.47,1
120.42,23.47,1
120.45,23.47,1
120.48,23.47,1
120.51,23.47,1
120.54,23.47,1
120.57,23.47,1
120.6,23.47,1
120.63,23.47,1
120.66,23.47,1
120.69,23.47,1
120.72,23.47,1
120.75,23.47,1
120.78,23.47,1
120.81,23.47,1
120.84,23.47,1
120.87,23.47,1
120.9,23.47,1
120.93,23.47,1
120.96,23.47,1
120.99,23.47,1
121.02,23.47,1
121.05,23.47,1
121.08,23.47,1
121.11,23.47,1
121.14,23.47,1
121.17,23.47,1
121.2,23.47,1
121.23,23.47,1
121.26,23.47,1
121.29,23.47,1
121.32,23.47,1
121.35,23.47,1
121.38,23.47,1
121.41,23.47,1
121.44,23.47,1
121.47,23.47,1
121.5,23.47,1
121.53,23.47,0
121.56,23.47,0
121.59,23.47,0
121.62,23.47,0
121.65,23.47,0
121.68,23.47,0
121.71,23.47,0
121.74,23.47,0
121.77,23.47,0
121.8,23.47,0
121.83,23.47,0
121.86,23.47,0
121.89,23.47,0
121.92,23.47,0
121.95,23.47,0
121.98,23.47,0
120.0,23.5,0
120.03,23.5,0
120.06,23.5,0
120.09,23.5,0
120.12,23.5,0
120.15,23.5,0
120.18,23.5,1
120.21,23.5,1
120.24,23.5,1
120.27,23.5,1
120.3,23.5,1
120.33,23.5,1
120.36,23.5,1
120.39,23.5,1
120.42,23.5,1
120.45,23.5,1
120.48,23.5,1
120.51,23.5,1
120.54,23.5,1
120.57,23.5,1
120.6,23.5,1
120.63,23.5,1
120.66,23.5,1
120.69,23.5,1
120.72,23.5,1
120.75,23.5,1
120.78,23.5,1
120.81,23.5,1
120.84,23.5,1
120.87,23.5,1
120.9,23.5,1
120.93,23.5,1
120.96,23.5,1
120.99,23.5,1
121.02,23.5,1
121.05,23.5,1
121.08,23.5,1
121.11,23.5,1
121.14,23.5,1
121.17,23.5,1
121.2,23.5,1
121.23,23.5,1
121.26,23.5,1
121.29,23.5,1
121.32,23.5,1
121.35,23.5,1
121.38,23.5,1
121.41,23.5,1
121.44,23.5,1
121.47,23.5,1
121.5,23.5,1
121.53,23.5,0
121.56,23.5,0
121.59,23.5,0
121.62,23.5,0
121.65,23.5,0
121.68,23.5,0
121.71,23.5,0
121.74,23.5,0
121.77,23.5,0
121.8,23.5,0
121.83,23.5,0
121.86,23.5,0
121.89,23.5,0
121.92,23.5,0
121.95,23.5,0
121.98,23.5,0
120.0,23.529999999999998,0
120.03,23.529999999999998,0
120.06,23.529999999999998,0
120.09,23.529999999999998,0
120.12,23.529999999999998,0
120.15,23.529999999999998,0
120.18,23.529999999999998,1
120.21,23.529999999999998,1
120.24,23.529999999999998,1
120.27,23.529999999999998,1
120.3,23.529999999999998,1
120.33,23.529999999999998,1
120.36,23.529999999999998,1
120.39,23.529999999999998,1
120.42,23.529999999999998,1
120.45,23.529999999999998,1
120.48,23.529999999999998,1
120.51,23.529999999999998,1
120.54,23.529999999999998,1
120.57,23.529999999999998,1
120.6,23.529999999999998,1
120.63,23.529999999999998,1
120.66,23.529999999999998,1
120.69,23.529999999999998,1
120.72,23.529999999999998,1
120.75,23.529999999999998,1
120.78,23.529999999999998,1
120.81,23.529999999999998,1
120.84,23.529999999999998,1
120.87,23.529999999999998,1
120.9,23.529999999999998,1
120.93,23.529999999999998,1
120.96,23.529999999999998,1
120.99,23.529999999999998,1
121.02,23.529999999999998,1
121.05,23.529999999999998,1
121.08,23.529999999999998,1
121.11,23.529999999999998,1
121.14,23.529999999999998,1
121.17,23.529999999999998,1
121.2,23.529999999999998,1
121.23,23.529999999999998,1
121.26,23.529999999999998,1
121.29,23.529999999999998,1
121.32,23.529999999999998,1
121.35,23.529999999999998,1
121.38,23.529999999999998,1
121.41,23.529999999999998,1
121.44,23.529999999999998,1
121.47,23.529999999999998,1
121.5,23.529999999999998,1
121.53,23.529999999999998,0
121.56,23.529999999999998,0
121.59,23.529999999999998,0
121.62,23.529999999999998,0
121.65,23.529999999999998,0
121.68,23.529999999999998,0
121.71,23.529999999999998,0
121.74,23.529999999999998,0
121.77,23.529999999999998,0
121.8,23.529999999999998,0
121.83,23.529999999999998,0
121.86,23.529999999999998,0
121.89,23.529999999999998,0
121.92,23.529999999999998,0
121.95,23.529999999999998,0
121.98,23.529999999999998,0
120.0,23.56,0
120.03,23.56,0
120.06,23.56,0
120.09,23.56,0
120.12,23.56,0
120.15,23.56,1
120.18,23.56,1
120.21,23.56,1
120.24,23.56,1
120.27,23.56,1
120.3,23.56,1
120.33,23.56,1
120.36,23.56,1
120.39,23.56,1
